id,First_Name,Last_Name,Work_Street_Address,City,State,US_Zip_Code,Age,Gender,Race,Ethnicity,Focus_of_Practice,Areas_of_Interest,Practice_Type,Practice_Setting,Practice_Area,Job_Function,Job_Role,Employment_Status,Affiliation,Years_in_Practice,First_Year_in_Practice,Primary_Practice_Location,Primary_Practice_District,NPI,Military_Service,Active_Military_Service,US_Govt_Employee,Active_Govt_Employee,Medical_License_State,Medical_License_Begin_Date,Medical_License_End_Date,Suspended_Account,CME_Eligible,Report_CME_to_ABA,CRNA_Eligible,Toolbox_Role,Level_PGY,Question_Bank_Content_Editing,Institution_Super_User
882,Charlie,Phillips,4442 Church Dr,Chattanooga,TN,374029351,35,NB,BAA,NHL,"ACD_MED,NA","GERIATRICS,PEDIATRICS,PERIOP_MED,ALI,OPHTHALMOLOGY",Private Practice,Outpatient Surgery Center,URBAN,"ENTREPRENEURSHIP,HOSPMGMTADM,PRACMGMTADM","RESPGMCOOR,PROFINSTRFAC",APHHSACS,,7,2018,TN,7,9484470414,NAVY,No,,Yes,TN,12/04/2013,11/30/2028,0,0,0,0,Faculty,PGY-3,0,0
883,Parker,Lopez,"8616 Main Ave, Suite 486",Boulder,CO,803028549,44,GNC,"NHOPI,BAA",HL,"PAIN_MED,CARD_ANES","POCUS,ANES_RES,ALI",Ambulatory Surgery Center,Hospital - Academic,SUBURBAN,"SOCLEADOFC,HOSPMGMTADM,RESEDUC","DEPTVICECHAIR,JRNLEDITOR",INTCONTRACTLT,Massachusetts General,18,2007,CO,11,6048909859,,No,PUBLIC_HEALTH_SYSTEM,No,CO,12/04/2015,11/30/2029,0,0,1,0,,N/A,0,0
884,Phoenix,Patel,"553 Church Dr, Suite 237",Scottsdale,AZ,852511325,58,GNC,AI,NHL,"OBS_ANES,AMB_ANES","OBSTETRICS,EMI",Ambulatory Surgery Center,Multi-Site Practice,SUBURBAN,"INDSCONSUL,PRACMGMTADM,HOSPMGMTADM",OTHER,INDCONTRACT,,27,1998,AZ,10,7402845958,,No,,No,AZ,12/04/2013,11/30/2031,0,1,1,0,Faculty,PGY-2,0,0
885,Pamela,Hall,"8291 Maple Ave, Suite 283",Cambridge,MA,021385423,46,FEMALE,"AIAN,ANI",NOANS,"PERI_MED,AMB_ANES,ACD_MED","LEAD_DEV,EMI,ANES_RES,CCM",Private Practice,Hospital - Community,RURAL,"INDSCORPCS,HOSPMGMTADM",HIRINGDM,OTHER,Massachusetts General,6,2019,MA,8,5149286327,,Yes,,Yes,MA,12/07/2000,11/30/2029,0,1,0,0,,PGY-4,0,0
886,Skylar,James,718 Elm Ln,Rochester,NY,146042444,50,X,UNS,NOANS,PED_ANES,"CARDIO_SYS,GERIATRICS",Solo Practice,Government Facility,SUBURBAN,"QLTYMGMTREPT,FELLOWEDUC",HIRINGDM,NOTPRACTICING,,10,2015,NY,6,5172368504,AIRFORCE,No,,Yes,NY,12/03/2016,11/30/2029,0,0,0,0,Student,PGY-3,0,0
887,Hayden,Brooks,"3316 Lake St, Suite 136",Hilo,HI,967207862,49,GNC,"WHI,AI,NHOPI",HL,"PAIN_MED,OBS_ANES",OBSTETRICS,Multi-Specialty Group,Hospital - Community,URBAN,"NONE,QLTYMGMTREPT","FELLOWPGMDIR,OTHER,BUDGETOWNER",INDCONTRACT,,9,2016,HI,4,3555638598,USUHS,No,VA,No,HI,12/06/2007,11/30/2029,0,0,1,0,,PGY-1,0,0
888,Blake,Gomez,"5395 Medical St, Suite 430",Duluth,MN,558029140,30,GNC,UNS,NHL,"NEURO_ANES,AMB_ANES,CARD_ANES","CARDIO_SYS,GERIATRICS,ONCOLOGY,SIM",Academic Medical Center,Government Facility,RURAL,"FELLOWEDUC,ANESCTEDUC,SOCLEADOFC","JRNLEDITOR,DIRANESSVS,DIRPREANESTSTCLINIC",NOTPRACTICING,Johns Hopkins,5,2020,MN,2,2324204300,CSTGRD,Yes,,No,MN,12/08/1997,11/30/2028,0,1,0,0,Staff,PGY-3,0,0
889,Amanda,Torres,"466 Park Dr, Suite 892",Wichita,KS,672021247,53,FEMALE,BAA,NHL,"CARD_ANES,ANES_RES","EPD,ANES_RES,OBA,EMI,PRAC_MGMT",Private Practice,Government Facility,URBAN,SOCLEADOFC,"SURGCTROWNER,SURGCTROPER",WLTC,County General Hospital,24,2001,KS,10,3278928243,,No,,No,KS,12/01/2024,12/01/2027,0,1,1,0,,PGY-2,0,0
890,Noah,Garcia,"980 Market Dr, Suite 343",Warwick,RI,028861897,30,MALE,"WHI,OTHER,BAA",NHL,"CARD_ANES,OBS_ANES","SIM,ACD_MED",Academic Medical Center,Multi-Site Practice,RURAL,"FELLOWEDUC,ENGINEERING,INDSCORPCS","FELLOWPGMCOORD,PROFINSTRFAC",INDCONTRACT,Cleveland Clinic,5,2020,RI,6,3156726173,CSTGRD,Yes,VA,Yes,RI,12/02/2020,11/29/2033,0,0,0,0,,PGY-2,0,0
891,Casey,Morales,"549 University Rd, Suite 937",Salt Lake City,UT,841012571,49,GNC,"BAA,NHOPI,OTHER",NHL,PERI_MED,"OBSTETRICS,TRANS_MED,PRAC_MGMT",Ambulatory Surgery Center,Government Facility,RURAL,HOSPMGMTADM,RESPGMCOOR,NOTPRACTICING,Cleveland Clinic,5,2020,UT,11,1245229245,USUHS,Yes,,No,UT,12/03/2016,11/30/2030,0,0,0,1,,PGY-5,0,0
892,Gregory,Young,628 University Rd,Madison,WI,537036921,59,MALE,"UNS,NHOPI,AI",HL,"CCM,NA,PED_ANES","DIA,PCEOLC,ADD_MED,QPI",Ambulatory Surgery Center,Hospital - Academic,URBAN,"ENTREPRENEURSHIP,INDSCORPCS,INDSCONSUL","HPPINF,RESPGMCOOR,JRNLEDITOR",WLTC,Community Hospital Network,24,2001,WI,2,0825723230,NAVY,No,INDIAN_HEALTH_SERVICE,Yes,WI,12/06/2006,11/30/2031,0,0,0,0,Faculty,N/A,0,0
893,Mark,Myers,"1117 Center Ln, Suite 282",El Paso,TX,799015968,50,MALE,UNS,NOANS,"ANES_RES,CCM","ACD_MED,AMB_OBA,BH",Ambulatory Surgery Center,Outpatient Surgery Center,SUBURBAN,"MEDSTUEDUC,INDSCORPCS","SURGCTROWNER,HEADOFDIV,DIRPREANESTSTCLINIC",OTHER,,13,2012,TX,4,6676809405,PHSCC,No,PUBLIC_HEALTH_SYSTEM,Yes,TX,12/02/2022,11/30/2028,0,0,1,0,Faculty,N/A,0,0
894,Blake,Evans,"4154 Highland St, Suite 854",Cincinnati,OH,452024944,31,NB,"UNS,AI,WHI",NOANS,OBS_ANES,"CCM,OBSTETRICS,PCEOLC,BH",Ambulatory Surgery Center,Hospital - Academic,SUBURBAN,"RESEDUC,ENGINEERING","DEPTCHAIR,SURGCTROWNER,DEPTVICECHAIR",WLTC,,5,2020,OH,11,2252649747,,Yes,INDIAN_HEALTH_SERVICE,Yes,OH,12/07/2001,12/01/2027,0,1,0,0,Staff,PGY-2,0,0
895,Drew,Williams,"4678 Lake Ave, Suite 773",Juneau,AK,998012011,45,X,AI,HL,ACD_MED,"OBSTETRICS,TRANS_MED,WIA,PERIOP_MED",Solo Practice,Office-Based,SUBURBAN,NONE,"BUDGETOWNER,FELLOWPGMDIR",OTHER,,14,2011,AK,5,3149204993,ARMY,No,,No,AK,12/05/2010,11/30/2028,0,1,1,1,Resident,PGY-3,0,0
896,Emerson,Williams,"5853 Washington Rd, Suite 568",Salem,OR,973011847,41,NB,NHOPI,HL,RAA,"ACD_MED,NSA,OBA",Solo Practice,Office-Based,RURAL,OTHER,RESPGMCOOR,APHHSACS,Cleveland Clinic,6,2019,OR,8,1538611511,PHSCC,Yes,,No,OR,12/07/2003,11/30/2028,0,1,1,0,Student,PGY-4,0,0
897,Zachary,Jackson,621 Hospital Rd,Worcester,MA,016085925,35,MALE,"BAA,UNS,AIAN",HL,"AMB_ANES,PERI_MED,CCM",BH,Ambulatory Surgery Center,Hospital - Academic,RURAL,"RESEDUC,ENTREPRENEURSHIP,HOSPLECS","PROFINSTRFAC,MEDSCHDEAN,SURGCTROPER",APHHSACS,County General Hospital,6,2019,MA,1,8860969253,ARMY,Yes,VA,No,MA,12/09/1995,12/01/2026,0,1,1,0,,PGY-3,0,0
898,Ruth,Diaz,"2946 Spring Dr, Suite 826",Lexington,KY,405077450,40,FEMALE,"UNS,BAA,WHI",NOANS,"PAIN_MED,OBS_ANES","ANES_RES,PCEOLC",Ambulatory Surgery Center,Hospital - Community,SUBURBAN,"RESEDUC,ENGINEERING",NONE,INTCONTRACTLT,Ascension Medical Group,5,2020,KY,1,4811051292,AIRFORCE,No,VA,Yes,KY,12/08/1998,11/29/2032,0,1,0,0,Admin,N/A,0,1
899,George,Bennett,"7182 Market Ave, Suite 496",Overland Park,KS,662041264,48,MALE,"AIAN,OTHER",NOANS,PAIN_MED,PAIN_MED,Ambulatory Surgery Center,Hospital - Academic,RURAL,"QLTYMGMTREPT,OTHER,SOCLEADOFC",MEDDIR,OTHER,,10,2015,KS,9,2951266086,AIRFORCE,Yes,,Yes,KS,12/02/2022,11/29/2033,0,1,0,0,,N/A,1,0
900,Alex,Ortiz,534 Highland St,Nashville,TN,372011873,52,NB,"NHOPI,UNS,AIAN",NHL,CCM,"PRAC_MGMT,PERIOP_MED",Ambulatory Surgery Center,Outpatient Surgery Center,SUBURBAN,"ANESCTEDUC,NONE",SURGCTROPER,OTHER,,15,2010,TN,10,0692509805,CSTGRD,No,INDIAN_HEALTH_SERVICE,No,TN,12/06/2007,11/30/2029,0,0,1,0,Admin,PGY-4,0,0
901,Nancy,Edwards,"4672 University Ave, Suite 885",Nashua,NH,030608134,30,FEMALE,"OTHER,AIAN,WHI",NHL,"CARD_ANES,OBS_ANES,NA",ACD_MED,Community Hospital,Government Facility,URBAN,"ANESCTEDUC,HOSPMGMTADM,PRACLECS","HIRINGINF,PRACTICEOPER",INTCONTRACTLT,Mountain View Medical,5,2020,NH,3,5004375315,PHSCC,No,,No,NH,12/05/2010,11/30/2031,0,1,0,0,Staff,N/A,0,1
902,Megan,Smith,1814 Elm St,Fargo,ND,581021422,36,FEMALE,"AIAN,NHOPI,BAA",HL,"NEURO_ANES,PERI_MED","ADD_MED,OBA,OPHTHALMOLOGY,ONCOLOGY,BH",Community Hospital,Hospital - Academic,SUBURBAN,"OTHER,INDSCORPCS","HIRINGDM,PROFINSTRFAC",OTHER,Mercy Medical Center,9,2016,ND,10,8101032082,AIRFORCE,Yes,,No,ND,12/03/2018,11/29/2033,0,1,0,0,Faculty,PGY-2,0,1
903,Robert,Baker,716 Elm Ct,New Orleans,LA,701129572,34,MALE,BAA,NOANS,"PAIN_MED,NEURO_ANES,CCM","ACD_MED,PERIOP_MED,OBSTETRICS",Multi-Specialty Group,Office-Based,SUBURBAN,INDSCONSUL,"HIRINGINF,PRACTICEOPER,MEDSCHDEAN",NOTPRACTICING,,8,2017,LA,10,6559218956,PHSCC,No,PUBLIC_HEALTH_SYSTEM,No,LA,12/06/2004,11/30/2030,0,0,1,1,Student,PGY-5,0,0
904,Christina,Cox,7354 Market Dr,Annapolis,MD,214015176,44,FEMALE,"ANI,UNS",HL,AMB_ANES,"EMI,OPHTHALMOLOGY,LEAD_DEV,ALI",Community Hospital,Office-Based,URBAN,"PRACLECS,ANESCTEDUC,ENGINEERING",JRNLEDITOR,APHHSACS,Community Hospital Network,10,2015,MD,2,0024927852,PHSCC,No,,Yes,MD,12/03/2019,11/29/2035,0,1,1,0,Admin,PGY-5,0,0
905,Parker,Nguyen,"5617 Main Dr, Suite 663",Rapid City,SD,577014172,50,NB,"OTHER,ANI",NOANS,PED_ANES,"CCM,PERIOP_MED,ADD_MED,ACD_MED,BH",Ambulatory Surgery Center,Hospital - Academic,RURAL,"ACADEMICS,PRACMGMTADM","DIRANESSVS,PROFINSTRFAC,DEPTCHAIR",NOTPRACTICING,Regional Healthcare System,6,2019,SD,12,4669081449,,No,,No,SD,12/05/2008,11/30/2029,0,0,0,1,,PGY-1,0,0
906,Charlie,Long,"8422 Cedar Dr, Suite 673",Denver,CO,802025985,49,NB,"AIAN,BAA,NHOPI",HL,"NEURO_ANES,RAA","GERIATRICS,LEAD_DEV,OBSTETRICS",Multi-Specialty Group,Outpatient Surgery Center,URBAN,"HOSPMGMTADM,MEDSTUEDUC","RESPGMCOOR,JRNLEDITOR",OTHER,Surgical Specialists LLC,13,2012,CO,11,4250743820,,Yes,INDIAN_HEALTH_SERVICE,No,CO,12/06/2004,11/29/2033,0,1,0,0,Staff,PGY-4,0,0
907,Michelle,Ward,"7255 Water Ave, Suite 620",Worcester,MA,016085332,56,FEMALE,NHOPI,NOANS,"ACD_MED,AMB_ANES","NSA,ONCOLOGY,ANES_RES,SIM",Ambulatory Surgery Center,Office-Based,RURAL,ANESCTEDUC,SURGCTROWNER,OTHER,Ascension Medical Group,18,2007,MA,7,6485178275,,No,VA,No,MA,12/06/2004,11/30/2029,0,1,1,1,Admin,N/A,0,0
908,Peyton,King,"2296 Pine Rd, Suite 582",Birmingham,AL,352035638,45,GNC,"OTHER,BAA",NHL,NEURO_ANES,"NSA,GERIATRICS,LEAD_DEV",Academic Medical Center,Multi-Site Practice,RURAL,INVENANDINNOV,"RESPGMCOOR,OTHER,PRACTICEOWNER",APHHSACS,Coastal Anesthesia Group,20,2005,AL,7,3740282656,MARINES,No,,No,AL,12/04/2013,12/01/2027,0,0,0,0,Staff,PGY-4,0,0
909,Hayden,Cook,3391 College St,Arlington,VA,222017309,38,GNC,"NHOPI,ANI",NHL,ANES_RES,"PCEOLC,CARDIO_SYS,EPD,SIM,TRANS_MED",Private Practice,Outpatient Surgery Center,URBAN,INDSCORPCS,DIRPREANESTSTCLINIC,NOTPRACTICING,Southern Regional Hospital,12,2013,VA,4,2704388528,,Yes,,No,VA,12/07/2000,11/29/2035,0,0,1,0,Staff,N/A,0,0
910,Morgan,Anderson,7397 Hospital Way,Minneapolis,MN,554016593,44,GNC,"AIAN,OTHER",NOANS,"CARD_ANES,AMB_ANES,PAIN_MED",OPHTHALMOLOGY,Multi-Specialty Group,Government Facility,SUBURBAN,"PRACLECS,ENTREPRENEURSHIP","FELLOWPGMCOORD,HIRINGINF",INTCONTRACTLT,Coastal Anesthesia Group,17,2008,MN,2,1621736713,,No,,No,MN,12/08/1996,11/29/2032,0,0,0,0,,PGY-5,0,0
911,Rowan,Cruz,"7568 Washington Ct, Suite 194",Mesa,AZ,852019500,45,X,"BAA,AI,AIAN",NHL,RAA,"CARDIO_SYS,NSA,GERIATRICS,TRANS_MED",Academic Medical Center,Multi-Site Practice,URBAN,INVENANDINNOV,"DIRANESSVS,DEPTVICECHAIR",OTHER,Eastern Healthcare,17,2008,AZ,1,5792578523,NAVY,Yes,,Yes,AZ,12/07/2003,11/29/2035,0,1,0,0,Student,PGY-4,0,0
912,Avery,Anderson,1692 Market Rd,Evansville,IN,477084218,45,X,"UNS,BAA",NOANS,"RAA,PAIN_MED",DIA,Private Practice,Hospital - Academic,RURAL,"SOCLEADOFC,NONE,PRACMGMTADM","DEPTCHAIR,HEADOFDIV",INTCONTRACTLT,Memorial Hospital,18,2007,IN,6,4255035332,ARMY,Yes,,No,IN,12/03/2018,11/29/2032,0,1,0,0,Resident,PGY-3,0,0
913,Avery,Gomez,8460 Medical Dr,Santa Fe,NM,875014854,39,GNC,"AIAN,AI",NHL,PAIN_MED,"AMB_OBA,PS,PERIOP_MED",Academic Medical Center,Multi-Site Practice,RURAL,HOSPLECS,"MEDSCHDEAN,HIRINGDM",APHHSACS,Northwest Medical Center,10,2015,NM,1,4498106326,MARINES,Yes,,No,NM,12/05/2011,11/30/2030,0,0,0,0,Admin,PGY-5,0,0
914,Jason,Rogers,9800 College Pl,Atlanta,GA,303032717,33,MALE,NHOPI,NOANS,"ACD_MED,RAA,GER_ANES","PRAC_MGMT,ALI,BH",Solo Practice,Office-Based,URBAN,HOSPMGMTADM,HIRINGDM,OTHER,Northwest Medical Center,6,2019,GA,4,5954761680,MARINES,No,,Yes,GA,12/04/2013,12/01/2026,0,0,0,0,Resident,PGY-3,0,0
915,Casey,Kelly,"7865 College Ave, Suite 962",Denver,CO,802022088,50,X,"AIAN,WHI,BAA",NHL,"ACD_MED,AMB_ANES,PERI_MED","WIA,PRAC_MGMT,BH",Multi-Specialty Group,Government Facility,RURAL,"OTHER,INVENANDINNOV,HOSPMGMTADM","HIRINGINF,HPPINF,RESPGMCOOR",WLTC,,25,2000,CO,1,4176592059,MARINES,No,,Yes,CO,12/03/2017,11/29/2032,0,1,0,1,Admin,PGY-3,0,0
916,Quinn,Thompson,"5734 Water Blvd, Suite 793",Washington,DC,200015922,55,NB,OTHER,NOANS,"NEURO_ANES,PED_ANES,CCM",ONCOLOGY,Solo Practice,Hospital - Community,RURAL,"SOCLEADOFC,HOSPMGMTADM,NONE",PRACTICEOWNER,APHHSACS,Banner Health,5,2020,DC,5,0464855516,ARMY,Yes,INDIAN_HEALTH_SERVICE,Yes,DC,12/06/2005,11/29/2033,0,1,1,0,,PGY-2,0,0
917,Emerson,Ortiz,"801 Lake Dr, Suite 247",Virginia Beach,VA,234511535,56,X,WHI,NOANS,"CARD_ANES,AMB_ANES","PHY_WELLNESS,REG_ANES",Multi-Specialty Group,Hospital - Academic,RURAL,"SCIRESEARCH,PRACLECS,INVENANDINNOV","HPPINF,FELLOWPGMDIR,SURGCTROPER",WLTC,Regional Healthcare System,15,2010,VA,1,8925857839,AIRFORCE,No,,No,VA,12/08/1999,11/29/2034,0,1,0,1,Resident,PGY-3,0,0
918,Gary,Price,"6428 Maple Way, Suite 102",Virginia Beach,VA,234515524,32,MALE,"UNS,ANI,AI",NOANS,"NA,AMB_ANES","TRANS_MED,PEDIATRICS,AMB_OBA",Community Hospital,Hospital - Community,SUBURBAN,"SOCLEADOFC,SCIRESEARCH,PRACMGMTADM",DEPTVICECHAIR,INDCONTRACT,Midwest Anesthesia Partners,7,2018,VA,4,4123481094,AIRFORCE,Yes,,Yes,VA,12/05/2008,11/30/2031,0,1,1,0,Resident,PGY-3,0,0
919,Emerson,Myers,"2320 Valley Ct, Suite 234",Detroit,MI,482267357,38,X,"UNS,AI,WHI",HL,"NA,PED_ANES,NEURO_ANES","PAIN_MED,CCM",Solo Practice,Hospital - Academic,RURAL,"HOSPMGMTADM,OTHER,RESEDUC","DIRANESSVS,HIRINGINF",WLTC,Academic Medical Group,5,2020,MI,8,9481001123,MARINES,No,,No,MI,12/08/1998,11/29/2032,0,0,1,0,Student,PGY-3,0,0
920,Jonathan,Lee,1225 Water Pl,Fargo,ND,581026428,49,MALE,"ANI,AI,UNS",NHL,"AMB_ANES,OBS_ANES","ADD_MED,REG_ANES,QPI",Multi-Specialty Group,Hospital - Academic,SUBURBAN,"PRACLECS,INDSCORPCS,INDSCONSUL","HPPDM,DIRPREANESTSTCLINIC,DIRANESSVS",APHHSACS,,16,2009,ND,8,2108727410,USUHS,Yes,,No,ND,12/05/2010,11/29/2033,0,1,0,0,Student,N/A,0,0
921,Riley,Roberts,"1842 Highland Dr, Suite 249",Boston,MA,021086117,49,GNC,BAA,HL,ACD_MED,OBA,Private Practice,Hospital - Community,RURAL,ENGINEERING,"MEDDIR,HIRINGINF",INTCONTRACTLT,,7,2018,MA,5,7813145625,NATGRD,Yes,VA,No,MA,12/06/2004,11/30/2031,0,0,1,0,Faculty,N/A,0,0
922,Joyce,Miller,5109 University Way,Morgantown,WV,265058750,45,FEMALE,"UNS,BAA",HL,PERI_MED,"OPHTHALMOLOGY,ACD_MED,WIA,PRAC_MGMT",Community Hospital,Hospital - Academic,SUBURBAN,"ACADEMICS,ANESCTEDUC,PRACMGMTADM",DIRANESSVS,APHHSACS,,5,2020,WV,7,8725696411,,No,,No,WV,12/06/2005,11/29/2035,1,0,0,0,Resident,PGY-2,0,0
923,Casey,Taylor,6151 University Dr,Rutland,VT,057013265,45,NB,"WHI,AIAN,BAA",NOANS,AMB_ANES,"ALI,GERIATRICS,PERIOP_MED,OBA,REG_ANES",Ambulatory Surgery Center,Outpatient Surgery Center,URBAN,"SCIRESEARCH,PRACMGMTADM",HEADOFDIV,INDCONTRACT,,5,2020,VT,7,1433161669,,Yes,INDIAN_HEALTH_SERVICE,No,VT,12/03/2018,11/29/2034,0,1,0,0,Staff,PGY-2,0,0
924,River,Morgan,"4779 River Ct, Suite 971",Spokane,WA,992018306,53,NB,"AIAN,WHI",HL,PERI_MED,"NSA,TRAUMA,QPI,TRANS_MED",Ambulatory Surgery Center,Multi-Site Practice,SUBURBAN,"INDSCONSUL,PRACMGMTADM","FELLOWPGMDIR,JRNLEDITOR,MEDDIR",APHHSACS,Providence Healthcare,14,2011,WA,5,7875080571,AIRFORCE,No,,No,WA,12/02/2022,11/30/2030,0,0,0,0,Faculty,N/A,0,0
925,Reese,Torres,"6942 Union Pl, Suite 483",Pittsburgh,PA,152228582,37,GNC,"OTHER,WHI",HL,"PAIN_MED,NEURO_ANES",PCEOLC,Academic Medical Center,Outpatient Surgery Center,SUBURBAN,"ANESCTEDUC,QLTYMGMTREPT,PRACMGMTADM","DEPTCHAIR,HIRINGINF,RESPGMCOOR",APHHSACS,,9,2016,PA,11,3188156754,,No,,Yes,PA,12/08/1996,11/30/2029,0,1,0,0,Staff,PGY-1,0,0
926,Margaret,Brooks,9515 Highland Pl,Meridian,ID,836423083,41,FEMALE,"AI,UNS",NHL,"CCM,CARD_ANES,NEURO_ANES","AMB_OBA,TRAUMA,PS",Ambulatory Surgery Center,Outpatient Surgery Center,RURAL,ACADEMICS,DIRPREANESTSTCLINIC,APHHSACS,Mayo Clinic,14,2011,ID,7,5552517748,AIRFORCE,Yes,,Yes,ID,12/03/2016,12/01/2026,0,0,1,0,,PGY-2,0,0
927,Reese,Turner,6837 Union Dr,Fort Smith,AR,729011549,53,X,UNS,NHL,"NA,PED_ANES,AMB_ANES","ALI,NSA,TRANS_MED",Solo Practice,Hospital - Academic,SUBURBAN,"NONE,FELLOWEDUC,HOSPMGMTADM","HIRINGDM,PRACTICEOWNER",APHHSACS,Ascension Medical Group,13,2012,AR,6,3219569320,NATGRD,Yes,PUBLIC_HEALTH_SYSTEM,Yes,AR,12/02/2023,11/29/2035,0,0,0,0,,PGY-4,0,0
928,Amy,White,6040 Washington Way,Bridgeport,CT,066048745,31,FEMALE,"AIAN,AI",NOANS,AMB_ANES,PCEOLC,Academic Medical Center,Outpatient Surgery Center,RURAL,"HOSPLECS,SOCLEADOFC",PRACTICEOPER,INTCONTRACTLT,Northwest Medical Center,6,2019,CT,1,9605865314,USUHS,No,,Yes,CT,12/06/2006,11/30/2028,0,1,0,0,,N/A,0,0
929,Andrea,Ross,1039 Washington Ave,Fargo,ND,581021542,46,FEMALE,"AIAN,BAA,OTHER",NHL,PED_ANES,"NSA,TRANS_MED",Ambulatory Surgery Center,Outpatient Surgery Center,RURAL,"OTHER,SCIRESEARCH,INDSCORPCS","DEPTCHAIR,HIRINGDM",INDCONTRACT,Providence Healthcare,19,2006,ND,5,2923835223,ARMY,No,VA,Yes,ND,12/06/2004,11/30/2031,0,1,0,0,Admin,PGY-2,0,0
930,Scott,Bennett,1368 Market St,Columbia,MO,652012193,31,MALE,"WHI,AIAN",NHL,"ACD_MED,CARD_ANES","PRAC_MGMT,QPI,CARDIO_SYS",Ambulatory Surgery Center,Hospital - Academic,RURAL,"HOSPLECS,INDSCORPCS","RESPGMDIR,HIRINGDM",NOTPRACTICING,,5,2020,MO,11,9654419043,,No,,Yes,MO,12/02/2023,11/30/2028,0,1,0,0,Student,PGY-4,0,0
931,Ruth,Morales,"1267 Washington Ave, Suite 620",Warwick,RI,028862868,37,FEMALE,"NHOPI,AIAN,WHI",HL,"GER_ANES,NEURO_ANES","ONCOLOGY,EMI,OPHTHALMOLOGY,REG_ANES",Academic Medical Center,Multi-Site Practice,RURAL,"QLTYMGMTREPT,HOSPLECS,SCIRESEARCH","HIRINGDM,HPPINF,OTHER",INDCONTRACT,,7,2018,RI,4,9272916942,,No,,No,RI,12/03/2019,11/30/2031,0,0,0,1,Student,PGY-5,0,0
932,Avery,Gomez,"1941 Center Blvd, Suite 524",Aberdeen,SD,574017648,36,X,BAA,HL,"NA,PED_ANES,ACD_MED","POCUS,LEAD_DEV,AMB_OBA",Private Practice,Hospital - Community,RURAL,"ANESCTEDUC,INDSCONSUL,SCIRESEARCH","DEPTVICECHAIR,HIRINGDM",WLTC,,8,2017,SD,6,0807956530,CSTGRD,Yes,PUBLIC_HEALTH_SYSTEM,No,SD,12/04/2012,11/29/2034,0,1,0,0,Faculty,N/A,0,0
933,Peyton,King,"8271 Water Blvd, Suite 846",Honolulu,HI,968137475,46,X,"ANI,OTHER",NHL,"ACD_MED,PAIN_MED,OBS_ANES",PHY_WELLNESS,Multi-Specialty Group,Multi-Site Practice,RURAL,"ACADEMICS,HOSPMGMTADM",JRNLEDITOR,APHHSACS,Trinity Health System,13,2012,HI,11,8324072819,,No,VA,Yes,HI,12/07/2001,11/29/2035,0,0,0,0,Staff,PGY-2,0,0
934,Melissa,Jackson,5267 Center Dr,Hartford,CT,061032578,34,FEMALE,"AI,UNS",NHL,"PAIN_MED,GER_ANES",CCM,Solo Practice,Hospital - Academic,SUBURBAN,SOCLEADOFC,"MEDDIR,SURGCTROWNER",OTHER,United Healthcare System,8,2017,CT,9,9329745116,AIRFORCE,No,,No,CT,12/04/2012,11/29/2035,0,1,1,1,Resident,N/A,0,0
935,Mary,Collins,"3267 University Ave, Suite 189",Columbus,GA,319017547,59,FEMALE,"ANI,NHOPI,BAA",NOANS,"PAIN_MED,NEURO_ANES","PHY_WELLNESS,PAIN_MED,PS,ACD_MED",Ambulatory Surgery Center,Government Facility,SUBURBAN,"INDSCORPCS,INVENANDINNOV","SURGCTROPER,PRACTICEOWNER,HPPINF",INDCONTRACT,St. Mary's Medical Center,33,1992,GA,10,0636985167,,No,PUBLIC_HEALTH_SYSTEM,Yes,GA,12/04/2014,11/30/2031,0,0,1,1,Resident,PGY-4,0,0
936,Charlie,Price,2523 Elm Blvd,New Orleans,LA,701125940,45,GNC,"AI,NHOPI,WHI",HL,"CARD_ANES,PERI_MED,OBS_ANES","LEAD_DEV,TRAUMA,WIA",Private Practice,Office-Based,SUBURBAN,HOSPLECS,"DIRANESSVS,BUDGETOWNER",OTHER,,19,2006,LA,1,9738190347,NATGRD,Yes,,No,LA,12/02/2020,12/01/2027,0,1,0,1,Admin,PGY-1,0,0
937,Stephanie,Ross,"4379 Union Ave, Suite 992",Rochester,MN,559024459,58,FEMALE,"NHOPI,AI,WHI",HL,"ACD_MED,ANES_RES,OBS_ANES","ADD_MED,PCEOLC,OBA",Ambulatory Surgery Center,Multi-Site Practice,RURAL,"SCIRESEARCH,PRACLECS,ENTREPRENEURSHIP","RESPGMDIR,RESPGMCOOR,OTHER",NOTPRACTICING,Central Medical Group,17,2008,MN,11,2541768922,ARMY,Yes,,No,MN,12/03/2017,11/29/2034,0,0,1,0,,PGY-3,0,0
938,Jeffrey,Turner,4864 Market Ave,Princeton,NJ,085421177,46,MALE,"OTHER,ANI,AIAN",NHL,AMB_ANES,"ALI,SIM,LEAD_DEV,ANES_RES",Solo Practice,Outpatient Surgery Center,SUBURBAN,"PRACMGMTADM,FELLOWEDUC,PRACLECS","DIRPREANESTSTCLINIC,DEPTCHAIR",OTHER,Regional Healthcare System,18,2007,NJ,7,3370736712,NATGRD,No,PUBLIC_HEALTH_SYSTEM,Yes,NJ,12/04/2014,11/30/2030,0,0,1,1,,N/A,0,0
